t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
0;24;783;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,3934895;0,8540666;-0,1796357;0,2889073;0,0252307;-0,753782;-0,04785956;0,6548935
0;24;793;0,4898143;-0,7981229;0,9359341;-0,2687815;-0,4160672;1,065832;0,1757868;0,4960629;1,059478;-0,2103159;0,004390482;1,009226;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,390246;0,8527614;-0,1823207;0,2954069;0,02806558;-0,787828;-0,04229486;0,6138
0;24;802;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,390246;0,8527614;-0,1823207;0,2954069;0,02806558;-0,787828;-0,04229486;0,6138
0;24;811;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,390246;0,8527614;-0,1823207;0,2954069;0,02806558;-0,787828;-0,04229486;0,6138
0;24;820;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,390246;0,8527614;-0,1823207;0,2954069;0,02806558;-0,787828;-0,04229486;0,6138
0;24;830;0,4878442;-0,7989382;0,9349586;-0,2624589;-0,4165621;1,061326;0,1761411;0,4959357;1,058342;-0,2098884;0,004544944;1,009503;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,3877808;0,8514789;-0,1847206;0,3008124;0,02198076;-0,666507;-0,06711569;0,7421461
0;24;839;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,3877808;0,8514789;-0,1847206;0,3008124;0,02198076;-0,666507;-0,06711569;0,7421461
0;24;850;0;0;0;0;0;0;0;0;0;0;0;0;-0,557662;-4,181252;0,278831;-0,302072;0,117474;0,945986;-0,085449;0,14032;0,783508;0,599243;-105,5081;-17,58265;6,746541;0;0;0;1;0;0;0;1;-0,3877808;0,8514789;-0,1847206;0,3008124;0,02198076;-0,666507;-0,06711569;0,7421461
0;24;861;0,486298;-0,7995312;0,9341468;-0,2566463;-0,4173545;1,05783;0,176435;0,495826;1,057441;-0,2095363;0,004683014;1,009742;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3859715;0,8502948;-0,1868223;0,3051594;0,05887366;-0,8260589;-0,05374198;0,5579179
0;24;870;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3859715;0,8502948;-0,1868223;0,3051594;0,05887366;-0,8260589;-0,05374198;0,5579179
0;24;881;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3859715;0,8502948;-0,1868223;0,3051594;0,05887366;-0,8260589;-0,05374198;0,5579179
0;24;891;0,4850251;-0,7999744;0,9334069;-0,2518757;-0,4182231;1,055342;0,176682;0,4957294;1,056719;-0,2092941;0,004790298;1,009907;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3846553;0,8492123;-0,1886853;0,3086691;0,04695771;-0,736342;-0,0737896;0,6709327
0;24;901;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3846553;0,8492123;-0,1886853;0,3086691;0,04695771;-0,736342;-0,0737896;0,6709327
0;24;911;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3846553;0,8492123;-0,1886853;0,3086691;0,04695771;-0,736342;-0,0737896;0,6709327
0;24;919;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3846553;0,8492123;-0,1886853;0,3086691;0,04695771;-0,736342;-0,0737896;0,6709327
0;24;930;0,4840507;-0,8002713;0,9327831;-0,2482414;-0,4190518;1,053714;0,1769002;0,4956464;1,056133;-0,2090766;0,004902574;1,009999;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3837249;0,8481694;-0,1904027;0,311626;0,02368391;-0,6209068;-0,08290283;0,7791284
0;24;940;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3837249;0,8481694;-0,1904027;0,311626;0,02368391;-0,6209068;-0,08290283;0,7791284
0;24;948;0;0;0;0;0;0;0;0;0;0;0;0;-0,701927;-3,569036;0,073951;-0,320786;0,13388;0,937572;-0,08728;0,153503;0,778503;0,602234;-105,0533;-18,71173;7,694345;0;0;0;1;0;0;0;1;-0,3837249;0,8481694;-0,1904027;0,311626;0,02368391;-0,6209068;-0,08290283;0,7791284
0;24;965;0,4833282;-0,8004487;0,9322726;-0,2454799;-0,4197773;1,052644;0,1770922;0,4955752;1,05566;-0,2089084;0,004997791;1,010053;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3830668;0,8472036;-0,1919529;0,3141018;0,00117173;-0,5123095;-0,0782922;0,855224
0;24;975;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3830668;0,8472036;-0,1919529;0,3141018;0,00117173;-0,5123095;-0,0782922;0,855224
0;24;983;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3830668;0,8472036;-0,1919529;0,3141018;0,00117173;-0,5123095;-0,0782922;0,855224
0;24;994;0,4827126;-0,800571;0,931798;-0,2436079;-0,4204571;1,052219;0,177265;0,4955135;1,055279;-0,2087644;0,005083746;1,010092;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3826278;0,8463207;-0,1933567;0,3161493;-0,0141832;-0,4294519;-0,06780438;0,9004291
0;25;3;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3826278;0,8463207;-0,1933567;0,3161493;-0,0141832;-0,4294519;-0,06780438;0,9004291
0;25;12;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3826278;0,8463207;-0,1933567;0,3161493;-0,0141832;-0,4294519;-0,06780438;0,9004291
0;25;21;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3826278;0,8463207;-0,1933567;0,3161493;-0,0141832;-0,4294519;-0,06780438;0,9004291
0;25;31;0,4822113;-0,8006455;0,9313851;-0,2422863;-0,4207396;1,05371;0,1774214;0,4954596;1,054972;-0,2086391;0,005172293;1,01007;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3823344;0,8455099;-0,1946379;0,3178826;-0,02345742;-0,3720649;-0,05726275;0,9261417
0;25;39;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3823344;0,8455099;-0,1946379;0,3178826;-0,02345742;-0,3720649;-0,05726275;0,9261417
0;25;48;0;0;0;0;0;0;0;0;0;0;0;0;-0,499471;-3,206556;0,324899;-0,348762;0,148862;0,925259;-0,093933;0,168884;0,775208;0,601379;-105,0391;-20,41271;8,561413;0;0;0;1;0;0;0;1;-0,3823344;0,8455099;-0,1946379;0,3178826;-0,02345742;-0,3720649;-0,05726275;0,9261417
0;25;59;0,4818421;-0,8006719;0,9310588;-0,2413246;-0,4210406;1,054893;0,1775761;0,4954115;1,054722;-0,2085627;0,005234211;1,010066;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3821606;0,8447631;-0,1957906;0,3193661;-0,02876106;-0,7019535;-0,01063329;0,7115623
0;25;67;0;0;0;0;0;0;0;0;0;0;0;0;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3821606;0,8447631;-0,1957906;0,3193661;-0,02876106;-0,7019535;-0,01063329;0,7115623
0;25;76;0;0;0;0;0;0;0;0;0;0;0;0;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3821606;0,8447631;-0,1957906;0,3193661;-0,02876106;-0,7019535;-0,01063329;0,7115623
0;25;85;0;0;0;0;0;0;0;0;0;0;0;0;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3821606;0,8447631;-0,1957906;0,3193661;-0,02876106;-0,7019535;-0,01063329;0,7115623
0;25;95;0,4815473;-0,8006675;0,9307783;-0,2406155;-0,4213371;1,055687;0,1777303;0,4953707;1,054517;-0,2084947;0,005316058;1,009969;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3820975;0,8440514;-0,1968559;0,3206659;-0,03225954;-0,7402525;-0,003534391;0,6715453
0;25;104;0;0;0;0;0;0;0;0;0;0;0;0;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3820975;0,8440514;-0,1968559;0,3206659;-0,03225954;-0,7402525;-0,003534391;0,6715453
0;25;113;0;0;0;0;0;0;0;0;0;0;0;0;-0,298228;-3,142304;0,482499;-0,372653;0,163493;0,913391;-0,099182;0,182861;0,772461;0,599976;-105,1275;-21,88068;9,410238;0;0;0;1;0;0;0;1;-0,3820975;0,8440514;-0,1968559;0,3206659;-0,03225954;-0,7402525;-0,003534391;0,6715453
0;25;122;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3820975;0,8440514;-0,1968559;0,3206659;-0,03225954;-0,7402525;-0,003534391;0,6715453
0;25;133;0,4813222;-0,8006374;0,9305447;-0,2401566;-0,4216636;1,056512;0,177885;0,4953379;1,054345;-0,2083244;0,005465518;1,009701;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3821092;0,8433692;-0,1978502;0,3218326;-0,03498447;-0,704698;-0,004705133;0,7086288
0;25;144;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3821092;0,8433692;-0,1978502;0,3218326;-0,03498447;-0,704698;-0,004705133;0,7086288
0;25;152;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3821092;0,8433692;-0,1978502;0,3218326;-0,03498447;-0,704698;-0,004705133;0,7086288
0;25;168;0,4811521;-0,8005838;0,930344;-0,2398091;-0,4219356;1,057082;0,1780379;0,4953173;1,054202;-0,2081146;0,005621368;1,009403;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3822147;0,8427309;-0,1987575;0,3228189;-0,03699019;-0,6629497;-0,006550272;0,7477209
0;25;176;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3822147;0,8427309;-0,1987575;0,3228189;-0,03699019;-0,6629497;-0,006550272;0,7477209
0;25;186;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3822147;0,8427309;-0,1987575;0,3228189;-0,03699019;-0,6629497;-0,006550272;0,7477209
0;25;196;0,4810215;-0,8004997;0,9301518;-0,23954;-0,4221383;1,057454;0,178214;0,4953034;1,05407;-0,2079398;0,005756672;1,00913;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3824157;0,842068;-0,1996535;0,3237566;-0,03847606;-0,6207095;-0,008428236;0,7830506
0;25;205;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3824157;0,842068;-0,1996535;0,3237566;-0,03847606;-0,6207095;-0,008428236;0,7830506
0;25;213;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3824157;0,842068;-0,1996535;0,3237566;-0,03847606;-0,6207095;-0,008428236;0,7830506
0;25;223;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3824157;0,842068;-0,1996535;0,3237566;-0,03847606;-0,6207095;-0,008428236;0,7830506
0;25;233;0,480921;-0,8004026;0,9299853;-0,2393419;-0,4223093;1,057732;0,1784078;0,4952927;1,053941;-0,2076987;0,005920661;1,008779;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3827163;0,8413778;-0,2005482;0,3246414;-0,03953298;-0,5847616;-0,009907286;0,8101808
0;25;242;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3827163;0,8413778;-0,2005482;0,3246414;-0,03953298;-0,5847616;-0,009907286;0,8101808
0;25;251;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3827163;0,8413778;-0,2005482;0,3246414;-0,03953298;-0,5847616;-0,009907286;0,8101808
0;25;262;0,4808437;-0,8002979;0,929839;-0,2392047;-0,422475;1,057955;0,178609;0,495286;1,05382;-0,2074317;0,006083487;1,00842;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3830782;0,8407187;-0,201383;0,3254046;-0,02247099;-0,7620082;-0,01055215;0,6470913
0;25;271;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3830782;0,8407187;-0,201383;0,3254046;-0,02247099;-0,7620082;-0,01055215;0,6470913
0;25;280;0;0;0;0;0;0;0;0;0;0;0;0;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3830782;0,8407187;-0,201383;0,3254046;-0,02247099;-0,7620082;-0,01055215;0,6470913
0;25;290;0,4807851;-0,8001968;0,9297211;-0,23908;-0,42261;1,058075;0,178827;0,4952793;1,053695;-0,2070241;0,006321667;1,007741;-0,225489;-3,0041;0,494622;-0,381834;0,168798;0,908587;-0,101257;0,188171;0,771179;0,599609;-105,1341;-22,44944;9,718822;0;0;0;1;0;0;0;1;-0,3835518;0,8400864;-0,202164;0,3259948;-0,02921094;-0,7314098;-0,008534257;0,6812589
0;25;307;0;0;0;0;0;0;0;0;0;0;0;0;-0,48856;-2,292475;0,732234;-0,421752;0,18843;0,886749;-0,111084;0,210266;0,764526;0,598999;-104,9883;-24,94918;10,86278;0;0;0;1;0;0;0;1;-0,3835518;0,8400864;-0,202164;0,3259948;-0,02921094;-0,7314098;-0,008534257;0,6812589
0;25;317;0;0;0;0;0;0;0;0;0;0;0;0;-0,48856;-2,292475;0,732234;-0,421752;0,18843;0,886749;-0,111084;0,210266;0,764526;0,598999;-104,9883;-24,94918;10,86278;0;0;0;1;0;0;0;1;-0,3835518;0,8400864;-0,202164;0,3259948;-0,02921094;-0,7314098;-0,008534257;0,6812589
0;25;327;0,4807454;-0,8000823;0,9296122;-0,2389343;-0,4227486;1,058082;0,1790629;0,4952743;1,053563;-0,2066448;0,006533115;1,007115;-0,48856;-2,292475;0,732234;-0,421752;0,18843;0,886749;-0,111084;0,210266;0,764526;0,598999;-104,9883;-24,94918;10,86278;0;0;0;1;0;0;0;1;-0,3840998;0,839447;-0,2029276;0,3265218;-0,03649692;-0,6938869;-0,005395251;0,7191383
