t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;imu_yaw_velocity;imu_pitch_velocity;imu_roll_velocity;kinect_head_orientation.x;kinect_head_orientation.y;kinect_head_orientation.z;kinect_head_orientation.w;kinect_shoulder_center_orientation.x;kinect_shoulder_center_orientation.y;kinect_shoulder_center_orientation.z;kinect_shoulder_center_orientation.w;kinect_shoulder_right_orientation.x;kinect_shoulder_right_orientation.y;kinect_shoulder_right_orientation.z;kinect_shoulder_right_orientation.w;kinect_shoulder_left_orientation.x;kinect_shoulder_left_orientation.y;kinect_shoulder_left_orientation.z;kinect_shoulder_left_orientation.w;kinect_elbow_left_orientation.x;kinect_elbow_left_orientation.y;kinect_elbow_left_orientation.z;kinect_elbow_left_orientation.w;kinect_elbow_right_orientation.x;kinect_elbow_right_orientation.y;kinect_elbow_right_orientation.z;kinect_elbow_right_orientation.w;kinect_wrist_right_orientation.x;kinect_wrist_right_orientation.y;kinect_wrist_right_orientation.z;kinect_wrist_right_orientation.w;kinect_wrist_left_orientation.x;kinect_wrist_left_orientation.y;kinect_wrist_left_orientation.z;kinect_wrist_left_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
1;11;464;0;0;0;0;0;0;0;0;0;0;0;0;-0,52008;-0,442493;9,156566;-0,762762;0,357794;0,538672;0,47644;-0,060547;-0,834717;0,269409;135,6344;-49,70864;20,96488;0;0;0;0,1060137;-0,04159619;0,03511554;0,9928735;0,1060137;-0,04159619;0,03511554;0,9928735;0,001947088;-0,03102752;-0,4547529;0,8900749;0,1090904;0,213218;0,4840057;0,8416507;0,07249117;-0,5842474;-0,1047056;0,8015215;0,09656814;0,5921826;0,1357232;0,7883994;-0,007524337;-0,5596797;0,00413905;0,8286645;-0,05766831;0,6459498;-0,06345969;0,7585487;0;0;0;1;0;0;0;1;-0,05766831;0,6459498;-0,06345969;0,7585487;-0,007524337;-0,5596797;0,00413905;0,8286645
1;11;474;0,3245139;-0,767139;0,9463021;-0,133892;-0,8151788;0,967263;0,3543114;0,05930562;0,9672653;-0,3742638;0,05946486;0,9942307;-0,52008;-0,442493;9,156566;-0,762762;0,357794;0,538672;0,47644;-0,060547;-0,834717;0,269409;135,6344;-49,70864;20,96488;0;0;0;0,1061693;-0,04153051;0,03447516;0,9928821;0,1061693;-0,04153051;0,03447516;0,9928821;0,001618496;-0,03155088;-0,4550582;0,889901;0,1083157;0,213026;0,4836623;0,8419967;0,07214152;-0,5842106;-0,104647;0,8015876;0,09606103;0,5923632;0,135142;0,7884255;-0,00780079;-0,5594203;0,00405845;0,8288375;-0,05759456;0,645871;-0,06336311;0,7586294;0;0;0;1;0;0;0;1;-0,05759456;0,645871;-0,06336311;0,7586294;-0,00780079;-0,5594203;0,00405845;0,8288375
1;11;483;0;0;0;0;0;0;0;0;0;0;0;0;-0,52008;-0,442493;9,156566;-0,762762;0,357794;0,538672;0,47644;-0,060547;-0,834717;0,269409;135,6344;-49,70864;20,96488;0;0;0;0,1061693;-0,04153051;0,03447516;0,9928821;0,1061693;-0,04153051;0,03447516;0,9928821;0,001618496;-0,03155088;-0,4550582;0,889901;0,1083157;0,213026;0,4836623;0,8419967;0,07214152;-0,5842106;-0,104647;0,8015876;0,09606103;0,5923632;0,135142;0,7884255;-0,00780079;-0,5594203;0,00405845;0,8288375;-0,05759456;0,645871;-0,06336311;0,7586294;0;0;0;1;0;0;0;1;-0,05759456;0,645871;-0,06336311;0,7586294;-0,00780079;-0,5594203;0,00405845;0,8288375
1;11;491;0;0;0;0;0;0;0;0;0;0;0;0;-0,52008;-0,442493;9,156566;-0,762762;0,357794;0,538672;0,47644;-0,060547;-0,834717;0,269409;135,6344;-49,70864;20,96488;0;0;0;0,1061693;-0,04153051;0,03447516;0,9928821;0,1061693;-0,04153051;0,03447516;0,9928821;0,001618496;-0,03155088;-0,4550582;0,889901;0,1083157;0,213026;0,4836623;0,8419967;0,07214152;-0,5842106;-0,104647;0,8015876;0,09606103;0,5923632;0,135142;0,7884255;-0,00780079;-0,5594203;0,00405845;0,8288375;-0,05759456;0,645871;-0,06336311;0,7586294;0;0;0;1;0;0;0;1;-0,05759456;0,645871;-0,06336311;0,7586294;-0,00780079;-0,5594203;0,00405845;0,8288375
1;11;506;0,3251972;-0,7673955;0,9461614;-0,1350508;-0,8151778;0,9674686;0,3541938;0,05892592;0,9681405;-0,3743431;0,05945637;0,9942908;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0,1206055;-0,04707718;0,1884308;0,1063862;-0,04144538;0,03392741;0,9928813;0,1063862;-0,04144538;0,03392741;0,9928813;0,001311787;-0,03204319;-0,455352;0,8897337;0,1075975;0,2128438;0,4833584;0,8423094;0,07180807;-0,5841695;-0,1045951;0,8016542;0,09567174;0,5925586;0,1346873;0,7884039;-0,008073118;-0,5590811;0,003989271;0,8290641;-0,05744743;0,6460329;-0,06316144;0,7585195;0;0;0;1;0;0;0;1;-0,05744743;0,6460329;-0,06316144;0,7585195;-0,008073118;-0,5590811;0,003989271;0,8290641
1;11;514;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1063862;-0,04144538;0,03392741;0,9928813;0,1063862;-0,04144538;0,03392741;0,9928813;0,001311787;-0,03204319;-0,455352;0,8897337;0,1075975;0,2128438;0,4833584;0,8423094;0,07180807;-0,5841695;-0,1045951;0,8016542;0,09567174;0,5925586;0,1346873;0,7884039;-0,008073118;-0,5590811;0,003989271;0,8290641;-0,05744743;0,6460329;-0,06316144;0,7585195;0;0;0;1;0;0;0;1;-0,05744743;0,6460329;-0,06316144;0,7585195;-0,008073118;-0,5590811;0,003989271;0,8290641
1;11;524;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1063862;-0,04144538;0,03392741;0,9928813;0,1063862;-0,04144538;0,03392741;0,9928813;0,001311787;-0,03204319;-0,455352;0,8897337;0,1075975;0,2128438;0,4833584;0,8423094;0,07180807;-0,5841695;-0,1045951;0,8016542;0,09567174;0,5925586;0,1346873;0,7884039;-0,008073118;-0,5590811;0,003989271;0,8290641;-0,05744743;0,6460329;-0,06316144;0,7585195;0;0;0;1;0;0;0;1;-0,05744743;0,6460329;-0,06316144;0,7585195;-0,008073118;-0,5590811;0,003989271;0,8290641
1;11;534;0,3254303;-0,767758;0,9459108;-0,1361388;-0,8151613;0,9676253;0,3541239;0,058677;0,9687204;-0,3744655;0,05944004;0,9943827;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1066495;-0,04136363;0,03344724;0,9928727;0,1066495;-0,04136363;0,03344724;0,9928727;0,001021889;-0,03250641;-0,4556458;0,8895669;0,1069462;0,2127259;0,4830451;0,8426018;0,07147913;-0,5841238;-0,1045339;0,8017248;0,09533405;0,5927603;0,1342848;0,7883618;-0,008354252;-0,5586113;0,003948279;0,8293781;-0,05733033;0,6461477;-0,06300548;0,7584437;0;0;0;1;0;0;0;1;-0,05733033;0,6461477;-0,06300548;0,7584437;-0,008354252;-0,5586113;0,003948279;0,8293781
1;11;542;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1066495;-0,04136363;0,03344724;0,9928727;0,1066495;-0,04136363;0,03344724;0,9928727;0,001021889;-0,03250641;-0,4556458;0,8895669;0,1069462;0,2127259;0,4830451;0,8426018;0,07147913;-0,5841238;-0,1045339;0,8017248;0,09533405;0,5927603;0,1342848;0,7883618;-0,008354252;-0,5586113;0,003948279;0,8293781;-0,05733033;0,6461477;-0,06300548;0,7584437;0;0;0;1;0;0;0;1;-0,05733033;0,6461477;-0,06300548;0,7584437;-0,008354252;-0,5586113;0,003948279;0,8293781
1;11;550;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1066495;-0,04136363;0,03344724;0,9928727;0,1066495;-0,04136363;0,03344724;0,9928727;0,001021889;-0,03250641;-0,4556458;0,8895669;0,1069462;0,2127259;0,4830451;0,8426018;0,07147913;-0,5841238;-0,1045339;0,8017248;0,09533405;0,5927603;0,1342848;0,7883618;-0,008354252;-0,5586113;0,003948279;0,8293781;-0,05733033;0,6461477;-0,06300548;0,7584437;0;0;0;1;0;0;0;1;-0,05733033;0,6461477;-0,06300548;0,7584437;-0,008354252;-0,5586113;0,003948279;0,8293781
1;11;559;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1066495;-0,04136363;0,03344724;0,9928727;0,1066495;-0,04136363;0,03344724;0,9928727;0,001021889;-0,03250641;-0,4556458;0,8895669;0,1069462;0,2127259;0,4830451;0,8426018;0,07147913;-0,5841238;-0,1045339;0,8017248;0,09533405;0,5927603;0,1342848;0,7883618;-0,008354252;-0,5586113;0,003948279;0,8293781;-0,05733033;0,6461477;-0,06300548;0,7584437;0;0;0;1;0;0;0;1;-0,05733033;0,6461477;-0,06300548;0,7584437;-0,008354252;-0,5586113;0,003948279;0,8293781
1;11;568;0,3256088;-0,7680987;0,9456869;-0,1370737;-0,8151427;0,9677498;0,3538868;0,05817536;0,9696424;-0,3746353;0,05941578;0,9945171;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1069687;-0,0412407;0,03308361;0,9928557;0,1069687;-0,0412407;0,03308361;0,9928557;0,0007747294;-0,03300308;-0,4559872;0,8893739;0,1063597;0,2126756;0,4827064;0,8428827;0,07110775;-0,5841125;-0,1044138;0,8017818;0,09504205;0,5929863;0,1339009;0,7882924;-0,008670418;-0,5579822;0,003945666;0,8297983;-0,05706485;0,6465014;-0,06267405;0,7581896;0;0;0;1;0;0;0;1;-0,05706485;0,6465014;-0,06267405;0,7581896;-0,008670418;-0,5579822;0,003945666;0,8297983
1;11;578;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1069687;-0,0412407;0,03308361;0,9928557;0,1069687;-0,0412407;0,03308361;0,9928557;0,0007747294;-0,03300308;-0,4559872;0,8893739;0,1063597;0,2126756;0,4827064;0,8428827;0,07110775;-0,5841125;-0,1044138;0,8017818;0,09504205;0,5929863;0,1339009;0,7882924;-0,008670418;-0,5579822;0,003945666;0,8297983;-0,05706485;0,6465014;-0,06267405;0,7581896;0;0;0;1;0;0;0;1;-0,05706485;0,6465014;-0,06267405;0,7581896;-0,008670418;-0,5579822;0,003945666;0,8297983
1;11;587;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1069687;-0,0412407;0,03308361;0,9928557;0,1069687;-0,0412407;0,03308361;0,9928557;0,0007747294;-0,03300308;-0,4559872;0,8893739;0,1063597;0,2126756;0,4827064;0,8428827;0,07110775;-0,5841125;-0,1044138;0,8017818;0,09504205;0,5929863;0,1339009;0,7882924;-0,008670418;-0,5579822;0,003945666;0,8297983;-0,05706485;0,6465014;-0,06267405;0,7581896;0;0;0;1;0;0;0;1;-0,05706485;0,6465014;-0,06267405;0,7581896;-0,008670418;-0,5579822;0,003945666;0,8297983
1;11;596;0;0;0;0;0;0;0;0;0;0;0;0;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1069687;-0,0412407;0,03308361;0,9928557;0,1069687;-0,0412407;0,03308361;0,9928557;0,0007747294;-0,03300308;-0,4559872;0,8893739;0,1063597;0,2126756;0,4827064;0,8428827;0,07110775;-0,5841125;-0,1044138;0,8017818;0,09504205;0,5929863;0,1339009;0,7882924;-0,008670418;-0,5579822;0,003945666;0,8297983;-0,05706485;0,6465014;-0,06267405;0,7581896;0;0;0;1;0;0;0;1;-0,05706485;0,6465014;-0,06267405;0,7581896;-0,008670418;-0,5579822;0,003945666;0,8297983
1;11;611;0,325493;-0,7685847;0,9453576;-0,137877;-0,8151272;0,9678425;0,35311;0,05712963;0,9714237;-0,3748832;0,05939106;0,9947112;-0,675256;-0,427945;9,171114;-0,763248;0,360842;0,535833;0,477661;-0,062378;-0,834045;0,268799;135,755;-49,75572;21,15331;0;0;0;0,1073299;-0,04111817;0,03279428;0,9928314;0,1073299;-0,04111817;0,03279428;0,9928314;0,0005317691;-0,03347103;-0,4563259;0,8891829;0,1045619;0,2101338;0,4834104;0,8433416;0,07072066;-0,5840855;-0,1042754;0,8018537;0,09563266;0,5924581;0,1349182;0,7884446;-0,009040842;-0,5571204;0,004017513;0,8303728;-0,05652073;0,6478242;-0,06192382;0,7571623;0;0;0;1;0;0;0;1;-0,05652073;0,6478242;-0,06192382;0,7571623;-0,009040842;-0,5571204;0,004017513;0,8303728
1;11;621;0;0;0;0;0;0;0;0;0;0;0;0;-0,843767;-0,585545;9,129895;-0,762517;0,363008;0,535558;0,477661;-0,063782;-0,834045;0,268616;135,8907;-49,68559;21,28474;0,1356964;0,07012939;0,1314297;0,1073299;-0,04111817;0,03279428;0,9928314;0,1073299;-0,04111817;0,03279428;0,9928314;0,0005317691;-0,03347103;-0,4563259;0,8891829;0,1045619;0,2101338;0,4834104;0,8433416;0,07072066;-0,5840855;-0,1042754;0,8018537;0,09563266;0,5924581;0,1349182;0,7884446;-0,009040842;-0,5571204;0,004017513;0,8303728;-0,05652073;0,6478242;-0,06192382;0,7571623;0;0;0;1;0;0;0;1;-0,05652073;0,6478242;-0,06192382;0,7571623;-0,009040842;-0,5571204;0,004017513;0,8303728
1;11;630;0;0;0;0;0;0;0;0;0;0;0;0;-0,843767;-0,585545;9,129895;-0,762517;0,363008;0,535558;0,477661;-0,063782;-0,834045;0,268616;135,8907;-49,68559;21,28474;0;0;0;0,1073299;-0,04111817;0,03279428;0,9928314;0,1073299;-0,04111817;0,03279428;0,9928314;0,0005317691;-0,03347103;-0,4563259;0,8891829;0,1045619;0,2101338;0,4834104;0,8433416;0,07072066;-0,5840855;-0,1042754;0,8018537;0,09563266;0,5924581;0,1349182;0,7884446;-0,009040842;-0,5571204;0,004017513;0,8303728;-0,05652073;0,6478242;-0,06192382;0,7571623;0;0;0;1;0;0;0;1;-0,05652073;0,6478242;-0,06192382;0,7571623;-0,009040842;-0,5571204;0,004017513;0,8303728
1;11;640;0,3249848;-0,7692435;0,9449064;-0,1386884;-0,8150989;0,9678966;0,3522895;0,05618427;0,9729627;-0,3751808;0,05936768;0,9949355;-0,843767;-0,585545;9,129895;-0,762517;0,363008;0,535558;0,477661;-0,063782;-0,834045;0,268616;135,8907;-49,68559;21,28474;0;0;0;0,1077841;-0,0409572;0,03264261;0,9927939;0,1077841;-0,0409572;0,03264261;0,9927939;0,0003036007;-0,0339924;-0,4567005;0,8889709;0,1024814;0,2069808;0,4844264;0,8437936;0,07028376;-0,5840293;-0,1041414;0,8019505;0,09684967;0,5915269;0,1368449;0,7886631;-0,009456329;-0,5561955;0,004087283;0,8309876;-0,05590422;0,6491284;-0,061151;0,7561532;0;0;0;1;0;0;0;1;-0,05590422;0,6491284;-0,061151;0,7561532;-0,009456329;-0,5561955;0,004087283;0,8309876
1;11;649;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;-0,05549622;0,1420898;0,1469402;0,1077841;-0,0409572;0,03264261;0,9927939;0,1077841;-0,0409572;0,03264261;0,9927939;0,0003036007;-0,0339924;-0,4567005;0,8889709;0,1024814;0,2069808;0,4844264;0,8437936;0,07028376;-0,5840293;-0,1041414;0,8019505;0,09684967;0,5915269;0,1368449;0,7886631;-0,009456329;-0,5561955;0,004087283;0,8309876;-0,05590422;0,6491284;-0,061151;0,7561532;0;0;0;1;0;0;0;1;-0,05590422;0,6491284;-0,061151;0,7561532;-0,009456329;-0,5561955;0,004087283;0,8309876
1;11;657;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1077841;-0,0409572;0,03264261;0,9927939;0,1077841;-0,0409572;0,03264261;0,9927939;0,0003036007;-0,0339924;-0,4567005;0,8889709;0,1024814;0,2069808;0,4844264;0,8437936;0,07028376;-0,5840293;-0,1041414;0,8019505;0,09684967;0,5915269;0,1368449;0,7886631;-0,009456329;-0,5561955;0,004087283;0,8309876;-0,05590422;0,6491284;-0,061151;0,7561532;0;0;0;1;0;0;0;1;-0,05590422;0,6491284;-0,061151;0,7561532;-0,009456329;-0,5561955;0,004087283;0,8309876
1;11;667;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1077841;-0,0409572;0,03264261;0,9927939;0,1077841;-0,0409572;0,03264261;0,9927939;0,0003036007;-0,0339924;-0,4567005;0,8889709;0,1024814;0,2069808;0,4844264;0,8437936;0,07028376;-0,5840293;-0,1041414;0,8019505;0,09684967;0,5915269;0,1368449;0,7886631;-0,009456329;-0,5561955;0,004087283;0,8309876;-0,05590422;0,6491284;-0,061151;0,7561532;0;0;0;1;0;0;0;1;-0,05590422;0,6491284;-0,061151;0,7561532;-0,009456329;-0,5561955;0,004087283;0,8309876
1;11;676;0,3242478;-0,7699712;0,9444215;-0,1393854;-0,8150722;0,9679218;0,3515967;0,05547309;0,9740613;-0,375508;0,05934522;0,9951879;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1083792;-0,0407869;0,03269733;0,9927343;0,1083792;-0,0407869;0,03269733;0,9927343;-1,161388E-05;-0,0344571;-0,4570933;0,8887511;0,1016745;0,2064304;0,4843379;0,8440768;0,06975757;-0,5839624;-0,1040348;0,802059;0,09732041;0,5914761;0,1373803;0,7885503;-0,009961168;-0,5552989;0,004134909;0,8315809;-0,05532108;0,6501881;-0,06055167;0,7553334;0;0;0;1;0;0;0;1;-0,05532108;0,6501881;-0,06055167;0,7553334;-0,009961168;-0,5552989;0,004134909;0,8315809
1;11;685;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1083792;-0,0407869;0,03269733;0,9927343;0,1083792;-0,0407869;0,03269733;0,9927343;-1,161388E-05;-0,0344571;-0,4570933;0,8887511;0,1016745;0,2064304;0,4843379;0,8440768;0,06975757;-0,5839624;-0,1040348;0,802059;0,09732041;0,5914761;0,1373803;0,7885503;-0,009961168;-0,5552989;0,004134909;0,8315809;-0,05532108;0,6501881;-0,06055167;0,7553334;0;0;0;1;0;0;0;1;-0,05532108;0,6501881;-0,06055167;0,7553334;-0,009961168;-0,5552989;0,004134909;0,8315809
1;11;694;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1083792;-0,0407869;0,03269733;0,9927343;0,1083792;-0,0407869;0,03269733;0,9927343;-1,161388E-05;-0,0344571;-0,4570933;0,8887511;0,1016745;0,2064304;0,4843379;0,8440768;0,06975757;-0,5839624;-0,1040348;0,802059;0,09732041;0,5914761;0,1373803;0,7885503;-0,009961168;-0,5552989;0,004134909;0,8315809;-0,05532108;0,6501881;-0,06055167;0,7553334;0;0;0;1;0;0;0;1;-0,05532108;0,6501881;-0,06055167;0,7553334;-0,009961168;-0,5552989;0,004134909;0,8315809
1;11;710;0,323445;-0,7706748;0,9439832;-0,1399312;-0,8150464;0,9679159;0,3510008;0,05496233;0,9748202;-0,3758553;0,0593261;0,995459;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1090427;-0,0406239;0,03289567;0,9926617;0,1090427;-0,0406239;0,03289567;0,9926617;-0,0004307583;-0,03475984;-0,4574672;0,8885468;0,1013758;0,2068008;0,483992;0,8442205;0,06916387;-0,5839006;-0,1039161;0,8021708;0,09763625;0,5915069;0,137622;0,7884459;-0,0105189;-0,5545181;0,004180787;0,8320947;-0,05478339;0,6510461;-0,06009641;0,7546697;0;0;0;1;0;0;0;1;-0,05478339;0,6510461;-0,06009641;0,7546697;-0,0105189;-0,5545181;0,004180787;0,8320947
1;11;718;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1090427;-0,0406239;0,03289567;0,9926617;0,1090427;-0,0406239;0,03289567;0,9926617;-0,0004307583;-0,03475984;-0,4574672;0,8885468;0,1013758;0,2068008;0,483992;0,8442205;0,06916387;-0,5839006;-0,1039161;0,8021708;0,09763625;0,5915069;0,137622;0,7884459;-0,0105189;-0,5545181;0,004180787;0,8320947;-0,05478339;0,6510461;-0,06009641;0,7546697;0;0;0;1;0;0;0;1;-0,05478339;0,6510461;-0,06009641;0,7546697;-0,0105189;-0,5545181;0,004180787;0,8320947
1;11;727;0;0;0;0;0;0;0;0;0;0;0;0;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1090427;-0,0406239;0,03289567;0,9926617;0,1090427;-0,0406239;0,03289567;0,9926617;-0,0004307583;-0,03475984;-0,4574672;0,8885468;0,1013758;0,2068008;0,483992;0,8442205;0,06916387;-0,5839006;-0,1039161;0,8021708;0,09763625;0,5915069;0,137622;0,7884459;-0,0105189;-0,5545181;0,004180787;0,8320947;-0,05478339;0,6510461;-0,06009641;0,7546697;0;0;0;1;0;0;0;1;-0,05478339;0,6510461;-0,06009641;0,7546697;-0,0105189;-0,5545181;0,004180787;0,8320947
1;11;738;0,3231002;-0,7710999;0,9437768;-0,1403732;-0,8150211;0,9678891;0,3504221;0,05465501;0,9752936;-0,376228;0,0593093;0,9957481;-0,931053;-0,768604;9,142018;-0,760902;0,365393;0,536213;0,477173;-0,064819;-0,833923;0,269592;135,8352;-49,5435;21,43168;0;0;0;0,1098175;-0,04046538;0,03327437;0,9925702;0,1098175;-0,04046538;0,03327437;0,9925702;-0,001009709;-0,03484854;-0,4578224;0,8883598;0,1017167;0,2083487;0,4833233;0,844182;0,06848171;-0,5838597;-0,103807;0,8022732;0,09772856;0,5917926;0,1373811;0,7882621;-0,01113281;-0,553813;0,004167644;0,8325562;-0,05435539;0,6517028;-0,05989097;0,7541499;0;0;0;1;0;0;0;1;-0,05435539;0,6517028;-0,05989097;0,7541499;-0,01113281;-0,553813;0,004167644;0,8325562
1;11;749;0;0;0;0;0;0;0;0;0;0;0;0;-1,074105;-1,150481;9,245065;-0,746506;0,383787;0,543518;0,472473;-0,07074;-0,832153;0,281555;134,5141;-48,28941;22,56877;-1,321106;1,254089;1,137089;0,1098175;-0,04046538;0,03327437;0,9925702;0,1098175;-0,04046538;0,03327437;0,9925702;-0,001009709;-0,03484854;-0,4578224;0,8883598;0,1017167;0,2083487;0,4833233;0,844182;0,06848171;-0,5838597;-0,103807;0,8022732;0,09772856;0,5917926;0,1373811;0,7882621;-0,01113281;-0,553813;0,004167644;0,8325562;-0,05435539;0,6517028;-0,05989097;0,7541499;0;0;0;1;0;0;0;1;-0,05435539;0,6517028;-0,05989097;0,7541499;-0,01113281;-0,553813;0,004167644;0,8325562
1;11;757;0;0;0;0;0;0;0;0;0;0;0;0;-1,074105;-1,150481;9,245065;-0,746506;0,383787;0,543518;0,472473;-0,07074;-0,832153;0,281555;134,5141;-48,28941;22,56877;0;0;0;0,1098175;-0,04046538;0,03327437;0,9925702;0,1098175;-0,04046538;0,03327437;0,9925702;-0,001009709;-0,03484854;-0,4578224;0,8883598;0,1017167;0,2083487;0,4833233;0,844182;0,06848171;-0,5838597;-0,103807;0,8022732;0,09772856;0,5917926;0,1373811;0,7882621;-0,01113281;-0,553813;0,004167644;0,8325562;-0,05435539;0,6517028;-0,05989097;0,7541499;0;0;0;1;0;0;0;1;-0,05435539;0,6517028;-0,05989097;0,7541499;-0,01113281;-0,553813;0,004167644;0,8325562
1;11;767;0;0;0;0;0;0;0;0;0;0;0;0;-1,074105;-1,150481;9,245065;-0,746506;0,383787;0,543518;0,472473;-0,07074;-0,832153;0,281555;134,5141;-48,28941;22,56877;0;0;0;0,1098175;-0,04046538;0,03327437;0,9925702;0,1098175;-0,04046538;0,03327437;0,9925702;-0,001009709;-0,03484854;-0,4578224;0,8883598;0,1017167;0,2083487;0,4833233;0,844182;0,06848171;-0,5838597;-0,103807;0,8022732;0,09772856;0,5917926;0,1373811;0,7882621;-0,01113281;-0,553813;0,004167644;0,8325562;-0,05435539;0,6517028;-0,05989097;0,7541499;0;0;0;1;0;0;0;1;-0,05435539;0,6517028;-0,05989097;0,7541499;-0,01113281;-0,553813;0,004167644;0,8325562
1;11;776;0,322785;-0,7714605;0,9435914;-0,1407249;-0,8150003;0,9678464;0,3497308;0,05457973;0,9755476;-0,3766148;0,05929421;0,9960518;-1,074105;-1,150481;9,245065;-0,746506;0,383787;0,543518;0,472473;-0,07074;-0,832153;0,281555;134,5141;-48,28941;22,56877;0;0;0;0,1105858;-0,04026625;0,0336584;0,99248;0,1105858;-0,04026625;0,0336584;0,99248;-0,00173547;-0,03466898;-0,4581186;0,8882131;0,102074;0,2097728;0,4829145;0,8440201;0,06774323;-0,5839453;-0,1036208;0,8022976;0,0979489;0,5923603;0,1371487;0,7878487;-0,01173859;-0,5532203;0,004104771;0,8329422;-0,05374813;0,6515349;-0,05959362;0,754362;0;0;0;1;0;0;0;1;-0,05374813;0,6515349;-0,05959362;0,754362;-0,01173859;-0,5532203;0,004104771;0,8329422
