t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
0;38;625;0;0;0;0;0;0;0;0;0;0;0;0;556;-385;10307;-0,829163;0,496401;0,256763;0,470398;0,387695;-0,265869;0,746765;53,78567;-56,01913;29,76459;0;0;0;1;0;0;0;1;0,1217935;0,4696007;0,2902436;0,8248637;0,3811482;-0,5298961;-0,1954574;0,7319375
0;38;644;0,1017421;-0,9296452;1,068982;-0,4554705;-0,798509;1,172948;0,3825293;-0,3105049;1,009507;-0,3590876;-0,1487051;1,186152;556;-385;10307;-0,829163;0,496401;0,256763;0,470398;0,387695;-0,265869;0,746765;53,78567;-56,01913;29,76459;0;0;0;1;0;0;0;1;0,1224801;0,469486;0,2905297;0,8247266;0,3811544;-0,5302675;-0,1958513;0,73156
0;38;647;0;0;0;0;0;0;0;0;0;0;0;0;556;-385;10307;-0,829163;0,496401;0,256763;0,470398;0,387695;-0,265869;0,746765;53,78567;-56,01913;29,76459;0;0;0;1;0;0;0;1;0,1224801;0,469486;0,2905297;0,8247266;0,3811544;-0,5302675;-0,1958513;0,73156
0;38;651;0;0;0;0;0;0;0;0;0;0;0;0;556;-385;10307;-0,829163;0,496401;0,256763;0,470398;0,387695;-0,265869;0,746765;53,78567;-56,01913;29,76459;0;0;0;1;0;0;0;1;0,1224801;0,469486;0,2905297;0,8247266;0,3811544;-0,5302675;-0,1958513;0,73156
0;38;655;0;0;0;0;0;0;0;0;0;0;0;0;556;-385;10307;-0,829163;0,496401;0,256763;0,470398;0,387695;-0,265869;0,746765;53,78567;-56,01913;29,76459;0;0;0;1;0;0;0;1;0,1224801;0,469486;0,2905297;0,8247266;0,3811544;-0,5302675;-0,1958513;0,73156
0;38;659;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1224801;0,469486;0,2905297;0,8247266;0,3811544;-0,5302675;-0,1958513;0,73156
0;38;663;0,1015076;-0,9296333;1,068668;-0,4556087;-0,7984756;1,172819;0,3824098;-0,3105698;1,009392;-0,3591825;-0,1487306;1,185966;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;668;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;672;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;675;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;679;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;683;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;687;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;690;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;694;0;0;0;0;0;0;0;0;0;0;0;0;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1231766;0,4694282;0,2908119;0,8245564;0,3812197;-0,5306356;-0,196236;0,7311559
0;38;699;0,1013664;-0,9296394;1,068441;-0,455748;-0,7984536;1,172702;0,3822944;-0,3106312;1,009282;-0,3593085;-0,1487703;1,185738;642;-307;10321;-0,827903;0,49715;0,25906;0,469788;0,386902;-0,265381;0,747681;53,65545;-55,89693;29,81662;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;703;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;707;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;710;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;713;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;716;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;720;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;723;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;728;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1238467;0,4693781;0,2910653;0,8243951;0,3812276;-0,530957;-0,1965666;0,7308295
0;38;733;0,10131;-0,9296664;1,068289;-0,455891;-0,7984424;1,172596;0,3821841;-0,3106883;1,009178;-0,3594574;-0,1488163;1,18548;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;737;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;741;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;745;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;748;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;752;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;756;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1245543;0,4693379;0,2912447;0,824248;0,3811171;-0,5312213;-0,1968442;0,7306203
0;38;760;0,101199;-0,9296883;1,068128;-0,4560328;-0,7984462;1,172501;0,3820809;-0,3107384;1,009083;-0,3596272;-0,1488648;1,185194;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;771;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;776;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;781;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;785;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;789;0;0;0;0;0;0;0;0;0;0;0;0;638;-329;10364;-0,826834;0,498038;0,260894;0,469482;0,386108;-0,265076;0,748413;53,5386;-55,78491;29,87419;0;0;0;1;0;0;0;1;0,1252736;0,4693114;0,2913564;0,8241146;0,3809041;-0,5314193;-0,1970267;0,7305382
0;38;804;0,1010191;-0,9297273;1,067904;-0,4561738;-0,7984685;1,172417;0,381986;-0,310782;1,008997;-0,3599162;-0,1489247;1,18478;599;-571;10715;-0,824708;0,498253;0,267394;0,466248;0,385864;-0,262451;0,751526;53,19651;-55,56313;29,88615;0;0;0;1;0;0;0;1;0,12594;0,4692857;0,2914432;0,8239969;0,3804979;-0,5315126;-0,1969802;0,7306945
0;38;818;0;0;0;0;0;0;0;0;0;0;0;0;599;-571;10715;-0,824708;0,498253;0,267394;0,466248;0,385864;-0,262451;0,751526;53,19651;-55,56313;29,88615;0;0;0;1;0;0;0;1;0,12594;0,4692857;0,2914432;0,8239969;0,3804979;-0,5315126;-0,1969802;0,7306945
0;38;823;0;0;0;0;0;0;0;0;0;0;0;0;599;-571;10715;-0,824708;0,498253;0,267394;0,466248;0,385864;-0,262451;0,751526;53,19651;-55,56313;29,88615;0;0;0;1;0;0;0;1;0,12594;0,4692857;0,2914432;0,8239969;0,3804979;-0,5315126;-0,1969802;0,7306945
0;38;828;0,1007495;-0,9297771;1,067595;-0,4563361;-0,7985191;1,172338;0,3819017;-0,3108173;1,008922;-0,360488;-0,1490012;1,184111;599;-571;10715;-0,824708;0,498253;0,267394;0,466248;0,385864;-0,262451;0,751526;53,19651;-55,56313;29,88615;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;832;0;0;0;0;0;0;0;0;0;0;0;0;599;-571;10715;-0,824708;0,498253;0,267394;0,466248;0,385864;-0,262451;0,751526;53,19651;-55,56313;29,88615;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;836;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;841;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;845;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;849;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;853;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;857;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1265918;0,4692412;0,2914606;0,8239162;0,3794866;-0,5309727;-0,1964861;0,7317453
0;38;862;0,1004323;-0,9298263;1,067194;-0,4565044;-0,7986062;1,172258;0,3818329;-0,3108386;1,008863;-0,3610726;-0,1490532;1,183454;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;866;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;870;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;874;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;877;0;0;0;0;0;0;0;0;0;0;0;0;853;-42;11464;-0,81923;0,502026;0,276787;0,462524;0,384216;-0,257263;0,756409;52,461;-55,01685;30,13778;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;881;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;885;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;889;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;892;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,1273719;0,4691503;0,291298;0,8239053;0,3782376;-0,5305253;-0,196101;0,732819
0;38;897;0,1002048;-0,9298493;1,066746;-0,4567158;-0,7987222;1,172178;0,3817902;-0,3108406;1,008811;-0,3617078;-0,1490554;1,182763;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;901;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;905;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;908;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;912;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;916;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;920;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;923;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,128353;0,4687819;0,2908873;0,8241078;0,3765535;-0,5302041;-0,1957725;0,7340056
0;38;928;0,09994029;-0,9298206;1,066056;-0,4569976;-0,7989047;1,17206;0,4106272;-0,3117796;0,9540378;-0,3624741;-0,1489711;1,181981;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;933;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;937;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;941;0;0;0;0;0;0;0;0;0;0;0;0;307;-60;11310;-0,811433;0,508898;0,287104;0,460083;0,380432;-0,252136;0,761536;51,53297;-54,24294;30,59335;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;944;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;948;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;951;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;955;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;960;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,07700869;0,4884591;0,2027926;0,8451938;0,3747949;-0,5313861;-0,1955695;0,734105
0;38;964;0,09999554;-0,929797;1,065698;-0,4572207;-0,7992318;1,171873;0,4058652;-0,3038469;0,9684958;-0,3635633;-0,148739;1,1809;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;968;0;0;0;0;0;0;0;0;0;0;0;0;64;-20;11450;-0,797981;0,525051;0,295679;0,461975;0,372437;-0,245789;0,766418;50,15157;-52,94233;31,67384;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;972;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;975;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;979;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;983;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;986;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;990;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
0;38;994;0;0;0;0;0;0;0;0;0;0;0;0;-55;155;11165;-0,775967;0,545861;0,315789;0,459412;0,361938;-0,2323;0,7771;47,75607;-50,89945;33,08702;0;0;0;1;0;0;0;1;0,06775851;0,4847838;0,180329;0,8531559;0,3717705;-0,5327499;-0,1950689;0,7347873
