t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;imu_yaw;imu_pitch;imu_roll;imu_yaw_velocity;imu_pitch_velocity;imu_roll_velocity;kinect_head_orientation.x;kinect_head_orientation.y;kinect_head_orientation.z;kinect_head_orientation.w;kinect_shoulder_center_orientation.x;kinect_shoulder_center_orientation.y;kinect_shoulder_center_orientation.z;kinect_shoulder_center_orientation.w;kinect_shoulder_right_orientation.x;kinect_shoulder_right_orientation.y;kinect_shoulder_right_orientation.z;kinect_shoulder_right_orientation.w;kinect_shoulder_left_orientation.x;kinect_shoulder_left_orientation.y;kinect_shoulder_left_orientation.z;kinect_shoulder_left_orientation.w;kinect_elbow_left_orientation.x;kinect_elbow_left_orientation.y;kinect_elbow_left_orientation.z;kinect_elbow_left_orientation.w;kinect_elbow_right_orientation.x;kinect_elbow_right_orientation.y;kinect_elbow_right_orientation.z;kinect_elbow_right_orientation.w;kinect_wrist_right_orientation.x;kinect_wrist_right_orientation.y;kinect_wrist_right_orientation.z;kinect_wrist_right_orientation.w;kinect_wrist_left_orientation.x;kinect_wrist_left_orientation.y;kinect_wrist_left_orientation.z;kinect_wrist_left_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
0;40;651;0;0;0;0;0;0;0;0;0;0;0;0;-0,758905;0,200031;8,246122;-0,779527;0,238652;0,579079;0,439026;-0,133057;-0,88855;0,002502;-169,6359;-51,21907;13,80736;0;0;0;0,233225;-0,4306073;0,02485783;0,8715306;0,233225;-0,4306073;0,02485783;0,8715306;0,3043316;-0,7576536;-0,2518632;0,519527;0,177284;0,1038074;0,05386055;0,9771865;-0,3040699;0,8753914;0,2629866;-0,2684576;-0,1049312;0,7826164;0,0446529;0,6119699;-0,3053592;0,8799261;0,262433;-0,2522198;0,07170528;0,4750833;-0,07258986;0,8740051;0;0;0;1;0;0;0;1;0,07170528;0,4750833;-0,07258986;0,8740051;-0,3053592;0,8799261;0,262433;-0,2522198
0;40;660;0;0;0;0;0;0;0;0;0;0;0;0;-0,758905;0,200031;8,246122;-0,779527;0,238652;0,579079;0,439026;-0,133057;-0,88855;0,002502;-169,6359;-51,21907;13,80736;0;0;0;0,233225;-0,4306073;0,02485783;0,8715306;0,233225;-0,4306073;0,02485783;0,8715306;0,3043316;-0,7576536;-0,2518632;0,519527;0,177284;0,1038074;0,05386055;0,9771865;-0,3040699;0,8753914;0,2629866;-0,2684576;-0,1049312;0,7826164;0,0446529;0,6119699;-0,3053592;0,8799261;0,262433;-0,2522198;0,07170528;0,4750833;-0,07258986;0,8740051;0;0;0;1;0;0;0;1;0,07170528;0,4750833;-0,07258986;0,8740051;-0,3053592;0,8799261;0,262433;-0,2522198
0;40;671;-0,2563635;-0,7145529;0,9086325;0,1349173;-0,9876794;1,046218;0,4820721;0,2765412;1,134415;0,3556548;-0,1338176;0,8682092;-0,758905;0,200031;8,246122;-0,779527;0,238652;0,579079;0,439026;-0,133057;-0,88855;0,002502;-169,6359;-51,21907;13,80736;0;0;0;0,2332052;-0,4305707;0,02486465;0,8715538;0,2332052;-0,4305707;0,02486465;0,8715538;0,3043807;-0,7576146;-0,2518816;0,5195461;0,1776544;0,1026635;0,05543806;0,9771519;-0,3041365;0,8754197;0,2629758;-0,2683002;-0,1049457;0,7822644;0,0442727;0,6124449;-0,3053708;0,8796927;0,2624615;-0,2529889;0,07010698;0,4779913;-0,07230485;0,8725716;0;0;0;1;0;0;0;1;0,07010698;0,4779913;-0,07230485;0,8725716;-0,3053708;0,8796927;0,2624615;-0,2529889
0;40;680;0;0;0;0;0;0;0;0;0;0;0;0;-0,758905;0,200031;8,246122;-0,779527;0,238652;0,579079;0,439026;-0,133057;-0,88855;0,002502;-169,6359;-51,21907;13,80736;0;0;0;0,2332052;-0,4305707;0,02486465;0,8715538;0,2332052;-0,4305707;0,02486465;0,8715538;0,3043807;-0,7576146;-0,2518816;0,5195461;0,1776544;0,1026635;0,05543806;0,9771519;-0,3041365;0,8754197;0,2629758;-0,2683002;-0,1049457;0,7822644;0,0442727;0,6124449;-0,3053708;0,8796927;0,2624615;-0,2529889;0,07010698;0,4779913;-0,07230485;0,8725716;0;0;0;1;0;0;0;1;0,07010698;0,4779913;-0,07230485;0,8725716;-0,3053708;0,8796927;0,2624615;-0,2529889
0;40;689;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0,2274017;-0,0231781;0,02073002;0,2332052;-0,4305707;0,02486465;0,8715538;0,2332052;-0,4305707;0,02486465;0,8715538;0,3043807;-0,7576146;-0,2518816;0,5195461;0,1776544;0,1026635;0,05543806;0,9771519;-0,3041365;0,8754197;0,2629758;-0,2683002;-0,1049457;0,7822644;0,0442727;0,6124449;-0,3053708;0,8796927;0,2624615;-0,2529889;0,07010698;0,4779913;-0,07230485;0,8725716;0;0;0;1;0;0;0;1;0,07010698;0,4779913;-0,07230485;0,8725716;-0,3053708;0,8796927;0,2624615;-0,2529889
0;40;700;-0,2562746;-0,714386;0,9083712;0,1348668;-0,9875382;1,046078;0,4821996;0,2760948;1,134416;0,3555807;-0,1338605;0,8681881;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331811;-0,4305357;0,02486946;0,8715774;0,2331811;-0,4305357;0,02486946;0,8715774;0,3044301;-0,7575777;-0,2518969;0,5195636;0,1780422;0,101427;0,05702605;0,977119;-0,3041897;0,8754605;0,2629558;-0,2681265;-0,1050605;0,7820233;0,04394569;0,6127566;-0,3056062;0,8793122;0,2625647;-0,2539186;0,06867334;0,4807509;-0,07183678;0,8712072;0;0;0;1;0;0;0;1;0,06867334;0,4807509;-0,07183678;0,8712072;-0,3056062;0,8793122;0,2625647;-0,2539186
0;40;710;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331811;-0,4305357;0,02486946;0,8715774;0,2331811;-0,4305357;0,02486946;0,8715774;0,3044301;-0,7575777;-0,2518969;0,5195636;0,1780422;0,101427;0,05702605;0,977119;-0,3041897;0,8754605;0,2629558;-0,2681265;-0,1050605;0,7820233;0,04394569;0,6127566;-0,3056062;0,8793122;0,2625647;-0,2539186;0,06867334;0,4807509;-0,07183678;0,8712072;0;0;0;1;0;0;0;1;0,06867334;0,4807509;-0,07183678;0,8712072;-0,3056062;0,8793122;0,2625647;-0,2539186
0;40;719;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331811;-0,4305357;0,02486946;0,8715774;0,2331811;-0,4305357;0,02486946;0,8715774;0,3044301;-0,7575777;-0,2518969;0,5195636;0,1780422;0,101427;0,05702605;0,977119;-0,3041897;0,8754605;0,2629558;-0,2681265;-0,1050605;0,7820233;0,04394569;0,6127566;-0,3056062;0,8793122;0,2625647;-0,2539186;0,06867334;0,4807509;-0,07183678;0,8712072;0;0;0;1;0;0;0;1;0,06867334;0,4807509;-0,07183678;0,8712072;-0,3056062;0,8793122;0,2625647;-0,2539186
0;40;729;-0,3220014;-0,7568693;0,9305206;0,2338654;-0,9789206;0,9285634;0,4823292;0,2756552;1,134437;0,3555011;-0,1339187;0,8681685;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331469;-0,430503;0,02487153;0,8716026;0,2331469;-0,430503;0,02487153;0,8716026;0,3191046;-0,7593778;-0,2287915;0,518818;0,1772375;0,1052396;0,05986055;0,9766925;-0,3127939;0,8834454;0,2347341;-0,2580389;-0,1052421;0,7818236;0,04351548;0,613011;-0,3135661;0,8871402;0,2338475;-0,2448957;0,04451181;0,4846565;-0,05805869;0,8716398;0;0;0;1;0;0;0;1;0,04451181;0,4846565;-0,05805869;0,8716398;-0,3135661;0,8871402;0,2338475;-0,2448957
0;40;738;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331469;-0,430503;0,02487153;0,8716026;0,2331469;-0,430503;0,02487153;0,8716026;0,3191046;-0,7593778;-0,2287915;0,518818;0,1772375;0,1052396;0,05986055;0,9766925;-0,3127939;0,8834454;0,2347341;-0,2580389;-0,1052421;0,7818236;0,04351548;0,613011;-0,3135661;0,8871402;0,2338475;-0,2448957;0,04451181;0,4846565;-0,05805869;0,8716398;0;0;0;1;0;0;0;1;0,04451181;0,4846565;-0,05805869;0,8716398;-0,3135661;0,8871402;0,2338475;-0,2448957
0;40;747;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331469;-0,430503;0,02487153;0,8716026;0,2331469;-0,430503;0,02487153;0,8716026;0,3191046;-0,7593778;-0,2287915;0,518818;0,1772375;0,1052396;0,05986055;0,9766925;-0,3127939;0,8834454;0,2347341;-0,2580389;-0,1052421;0,7818236;0,04351548;0,613011;-0,3135661;0,8871402;0,2338475;-0,2448957;0,04451181;0,4846565;-0,05805869;0,8716398;0;0;0;1;0;0;0;1;0,04451181;0,4846565;-0,05805869;0,8716398;-0,3135661;0,8871402;0,2338475;-0,2448957
0;40;756;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331469;-0,430503;0,02487153;0,8716026;0,2331469;-0,430503;0,02487153;0,8716026;0,3191046;-0,7593778;-0,2287915;0,518818;0,1772375;0,1052396;0,05986055;0,9766925;-0,3127939;0,8834454;0,2347341;-0,2580389;-0,1052421;0,7818236;0,04351548;0,613011;-0,3135661;0,8871402;0,2338475;-0,2448957;0,04451181;0,4846565;-0,05805869;0,8716398;0;0;0;1;0;0;0;1;0,04451181;0,4846565;-0,05805869;0,8716398;-0,3135661;0,8871402;0,2338475;-0,2448957
0;40;769;-0,3927097;-0,7691087;0,9963186;0,2677051;-0,8371639;0,664163;0,4824548;0,2752346;1,134472;0,3554119;-0,1339985;0,8681505;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331011;-0,4304724;0,0248666;0,8716301;0,2331011;-0,4304724;0,0248666;0,8716301;0,3205547;-0,759477;-0,2266255;0,5187294;0,1772645;0,1054294;0,06150073;0,9765652;-0,3144305;0,8845559;0,2302886;-0,256245;-0,09998794;0,7820067;0,03614967;0,6141344;-0,3140936;0,8883908;0,2289031;-0,2443573;0,04358271;0,486197;-0,05663873;0,870922;0;0;0;1;0;0;0;1;0,04358271;0,486197;-0,05663873;0,870922;-0,3140936;0,8883908;0,2289031;-0,2443573
0;40;777;0;0;0;0;0;0;0;0;0;0;0;0;-0,85589;0,207305;8,210965;-0,779802;0,23901;0,578609;0,439087;-0,133789;-0,888428;0,001465;-169,4085;-51,24225;13,82809;0;0;0;0,2331011;-0,4304724;0,0248666;0,8716301;0,2331011;-0,4304724;0,0248666;0,8716301;0,3205547;-0,759477;-0,2266255;0,5187294;0,1772645;0,1054294;0,06150073;0,9765652;-0,3144305;0,8845559;0,2302886;-0,256245;-0,09998794;0,7820067;0,03614967;0,6141344;-0,3140936;0,8883908;0,2289031;-0,2443573;0,04358271;0,486197;-0,05663873;0,870922;0;0;0;1;0;0;0;1;0,04358271;0,486197;-0,05663873;0,870922;-0,3140936;0,8883908;0,2289031;-0,2443573
0;40;787;0;0;0;0;0;0;0;0;0;0;0;0;-0,804973;0,286105;8,006085;-0,782982;0,240712;0,573754;0,441711;-0,134399;-0,887085;0,002563;-169,3938;-51,52733;13,92717;0,01469421;-0,28508;0,09908009;0,2331011;-0,4304724;0,0248666;0,8716301;0,2331011;-0,4304724;0,0248666;0,8716301;0,3205547;-0,759477;-0,2266255;0,5187294;0,1772645;0,1054294;0,06150073;0,9765652;-0,3144305;0,8845559;0,2302886;-0,256245;-0,09998794;0,7820067;0,03614967;0,6141344;-0,3140936;0,8883908;0,2289031;-0,2443573;0,04358271;0,486197;-0,05663873;0,870922;0;0;0;1;0;0;0;1;0,04358271;0,486197;-0,05663873;0,870922;-0,3140936;0,8883908;0,2289031;-0,2443573
0;40;798;0;0;0;0;0;0;0;0;0;0;0;0;-0,804973;0,286105;8,006085;-0,782982;0,240712;0,573754;0,441711;-0,134399;-0,887085;0,002563;-169,3938;-51,52733;13,92717;0;0;0;0,2331011;-0,4304724;0,0248666;0,8716301;0,2331011;-0,4304724;0,0248666;0,8716301;0,3205547;-0,759477;-0,2266255;0,5187294;0,1772645;0,1054294;0,06150073;0,9765652;-0,3144305;0,8845559;0,2302886;-0,256245;-0,09998794;0,7820067;0,03614967;0,6141344;-0,3140936;0,8883908;0,2289031;-0,2443573;0,04358271;0,486197;-0,05663873;0,870922;0;0;0;1;0;0;0;1;0,04358271;0,486197;-0,05663873;0,870922;-0,3140936;0,8883908;0,2289031;-0,2443573
0;40;807;-0,4218474;-0,773739;1,024985;0,2902133;-0,7815213;0,5507448;0,4825771;0,2748363;1,134512;0,3552984;-0,1341235;0,8681353;-0,804973;0,286105;8,006085;-0,782982;0,240712;0,573754;0,441711;-0,134399;-0,887085;0,002563;-169,3938;-51,52733;13,92717;0;0;0;0,2330592;-0,4304482;0,02485554;0,8716536;0,2330592;-0,4304482;0,02485554;0,8716536;0,3204666;-0,7594228;-0,2268993;0,5187435;0,1774762;0,1047926;0,06273334;0,9765169;-0,3150522;0,8845314;0,2299353;-0,2558829;-0,0980096;0,781977;0,03301952;0,6146673;-0,3130725;0,8886656;0,2281098;-0,2454079;0,04454314;0,4869543;-0,05599983;0,8704915;0;0;0;1;0;0;0;1;0,04454314;0,4869543;-0,05599983;0,8704915;-0,3130725;0,8886656;0,2281098;-0,2454079
0;40;817;0;0;0;0;0;0;0;0;0;0;0;0;-0,804973;0,286105;8,006085;-0,782982;0,240712;0,573754;0,441711;-0,134399;-0,887085;0,002563;-169,3938;-51,52733;13,92717;0;0;0;0,2330592;-0,4304482;0,02485554;0,8716536;0,2330592;-0,4304482;0,02485554;0,8716536;0,3204666;-0,7594228;-0,2268993;0,5187435;0,1774762;0,1047926;0,06273334;0,9765169;-0,3150522;0,8845314;0,2299353;-0,2558829;-0,0980096;0,781977;0,03301952;0,6146673;-0,3130725;0,8886656;0,2281098;-0,2454079;0,04454314;0,4869543;-0,05599983;0,8704915;0;0;0;1;0;0;0;1;0,04454314;0,4869543;-0,05599983;0,8704915;-0,3130725;0,8886656;0,2281098;-0,2454079
0;40;825;0;0;0;0;0;0;0;0;0;0;0;0;-0,804973;0,286105;8,006085;-0,782982;0,240712;0,573754;0,441711;-0,134399;-0,887085;0,002563;-169,3938;-51,52733;13,92717;0;0;0;0,2330592;-0,4304482;0,02485554;0,8716536;0,2330592;-0,4304482;0,02485554;0,8716536;0,3204666;-0,7594228;-0,2268993;0,5187435;0,1774762;0,1047926;0,06273334;0,9765169;-0,3150522;0,8845314;0,2299353;-0,2558829;-0,0980096;0,781977;0,03301952;0,6146673;-0,3130725;0,8886656;0,2281098;-0,2454079;0,04454314;0,4869543;-0,05599983;0,8704915;0;0;0;1;0;0;0;1;0,04454314;0,4869543;-0,05599983;0,8704915;-0,3130725;0,8886656;0,2281098;-0,2454079
0;40;836;-0,4171806;-0,790164;1,012721;0,3131499;-0,9054607;0,7485449;0,4826884;0,274447;1,134549;0,3551396;-0,1343413;0,8681321;-0,854677;0,391576;8,120042;-0,785234;0,241997;0,569965;0,443726;-0,134644;-0,885986;0,003845;-169,4702;-51,74177;14,00433;-0,07640076;-0,2144432;0,07715988;0,2330196;-0,4304248;0,02481342;0,8716769;0,2330196;-0,4304248;0,02481342;0,8716769;0,3212894;-0,7594227;-0,2259081;0,5186675;0,176425;0,1040179;0,06395207;0,9767112;-0,3161521;0,8846789;0,2286548;-0,255163;-0,09787092;0,7821393;0,03257114;0,6145067;-0,3119957;0,8892999;0,226301;-0,2461549;0,04407463;0,4866441;-0,05493843;0,8707564;0;0;0;1;0;0;0;1;0,04407463;0,4866441;-0,05493843;0,8707564;-0,3119957;0,8892999;0,226301;-0,2461549
